Compound_ID,Name,Formula,Annot. Source: Predicted Compositions,mzCloud Search, mzVault Search,Annot. DeltaMass [ppm],Calc. MW,m/z,RT [min],# mzCloud Results,# mzVault Results,mzCloud Best Match,mzCloud Best Match Confidence,mzCloud Best Sim. Match,mzVault Best Match,KEGG ID,mzCloud ID,MS2,Reference Ion
10.96_270.13478_RP,,C14 H15 N5 O,Full match,No results,No results,-0.6,269.1275,270.13478,10.96,0,0,,,,,,,No MS2,[M+H]+1
10.84_374.12316_RP,,C23 H21 N P2,Full match,No results,No results,2.57,373.11588,374.12316,10.84,0,0,,,,,,,No MS2,[M+H]+1
11.292_317.10171_RP,,C17 H16 O6,Full match,No results,No results,-0.81,316.09443,317.10171,11.292,0,0,,,,,,,DDA for preferred ion,[M+H]+1
1.281_263.12348_RP,,C10 H18 N2 O6,Full match,No results,No results,-1.07,262.11621,263.12348,1.281,0,0,,,,,,,No MS2,[M+H]+1
9.382_305.06535_RP,,C9 H13 N4 O6 P,Full match,No results,No results,2.64,304.05807,305.06535,9.382,0,0,,,,,,,DDA for preferred ion,[M+H]+1
10.998_317.10178_RP,,C17 H16 O6,Full match,No results,No results,-0.58,316.0945,317.10178,10.998,0,0,,,,,,,DDA for preferred ion,[M+H]+1
12.745_175.03557_RP,,C6 H10 N2 S2,Full match,No results,No results,-1.41,174.02829,175.03557,12.745,0,0,,,,,,,DDA for preferred ion,[M+H]+1
13.046_433.14894_RP,,C27 H20 N4 S,Full match,No results,No results,2,432.14173,433.14894,13.046,0,0,,,,,,,No MS2,[M+H]+1
10.438_315.05441_RP,,C7 H17 N4 O4 P3,Full match,No results,No results,2.78,314.04714,315.05441,10.438,0,0,,,,,,,DDA for preferred ion,[M+H]+1
3.204_253.07045_RP,,C12 H12 O6,Full match,No results,No results,-0.84,252.06318,253.07045,3.204,0,0,,,,,,,No MS2,[M+H]+1
7.338_722.20745_RP,,C36 H35 N O15,Full match,No results,No results,-0.69,721.20017,722.20745,7.338,0,0,,,,,,,No MS2,[M+H]+1
1.696_210.09705_RP,,C7 H15 N O6,Full match,No results,No results,-0.76,209.08978,210.09705,1.696,0,0,,,,,,,DDA for preferred ion,[M+H]+1
1.497_133.04938_RP,,C5 H8 O4,Full match,No results,No results,-1.19,132.0421,133.04938,1.497,0,0,,,,,,,DDA for preferred ion,[M+H]+1
1.412_325.11273_RP,,C9 H12 N10 O4,Full match,No results,No results,3.54,324.10545,325.11273,1.412,0,0,,,,,,,No MS2,[M+H]+1
3.016_200.12796_RP,,C10 H17 N O3,Full match,No results,No results,-0.8,199.12068,200.12796,3.016,0,0,,,,,,,No MS2,[M+H]+1
7.52_233.1494_RP,,C10 H20 N2 O4,Full match,No results,No results,-0.79,232.14212,233.1494,7.52,0,0,,,,,,,DDA for preferred ion,[M+H]+1
1.404_208.08136_RP,,C7 H13 N O6,Full match,No results,No results,-0.99,207.07408,208.08136,1.404,0,0,,,,,,,DDA for preferred ion,[M+H]+1
1.464_210.07926_RP,,C7 H15 N O4 S,Full match,No results,No results,-0.92,209.07199,210.07926,1.464,0,0,,,,,,,DDA for preferred ion,[M+H]+1
11.167_331.02898_RP,,C7 H15 N4 O5 P S2,Full match,No results,No results,-1.33,330.02171,331.02898,11.167,0,0,,,,,,,DDA for preferred ion,[M+H]+1
4.718_314.14444_RP,,C11 H23 N O9,Full match,No results,No results,-0.38,313.13716,314.14444,4.718,0,0,,,,,,,No MS2,[M+H]+1
11.658_222.13344_RP,,C9 H16 O5,Full match,No results,No results,-0.81,204.09961,222.13344,11.658,0,0,,,,,,,No MS2,[M+NH4]+1
11.671_222.13345_RP,,C9 H19 N O5,Full match,No results,No results,-0.66,221.12618,222.13345,11.671,0,0,,,,,,,DDA for preferred ion,[M+H]+1
10.053_233.0806_RP,,C13 H12 O4,Full match,No results,No results,-1,232.07333,233.0806,10.053,0,0,,,,,,,No MS2,[M+H]+1
1.18_216.9193_RP,,,No results,No results,No results,,177.95618,216.9193,1.18,0,0,,,,,,,No MS2,[M+K]+1
6.834_186.07598_RP,,C8 H11 N O4,Full match,No results,No results,-0.57,185.0687,186.07598,6.834,0,0,,,,,,,DDA for preferred ion,[M+H]+1
1.477_208.0814_RP,,C7 H10 O6,Full match,No results,No results,-0.81,190.04758,208.0814,1.477,0,0,,,,,,,DDA for preferred ion,[M+NH4]+1
9.882_328.16004_RP,,C12 H25 N O9,Full match,No results,No results,-0.52,327.15276,328.16004,9.882,0,0,,,,,,,DDA for preferred ion,[M+H]+1
3.681_175.05998_RP,,C7 H10 O5,Full match,No results,No results,-0.68,174.05271,175.05998,3.681,0,0,,,,,,,DDA for preferred ion,[M+H]+1
1.528_175.10758_RP,,C7 H14 N2 O3,Full match,No results,No results,-0.79,174.1003,175.10758,1.528,0,0,,,,,,,DDA for preferred ion,[M+H]+1
8.186_183.06505_RP,,C9 H10 O4,Full match,No results,No results,-0.74,182.05777,183.06505,8.186,0,0,,,,,,,No MS2,[M+H]+1
1.751_358.13422_RP,,C12 H23 N O11,Full match,No results,No results,-0.48,357.12694,358.13422,1.751,0,0,,,,,,,DDA for preferred ion,[M+H]+1
2.188_229.0705_RP,,C11 H16 O S2,Full match,No results,No results,-4.52,228.06323,229.0705,2.188,0,0,,,,,,,DDA for preferred ion,[M+H]+1
1.448_337.16033_RP,,C13 H24 N2 O8,Full match,No results,No results,-0.64,336.15305,337.16033,1.448,0,0,,,,,,,DDA for preferred ion,[M+H]+1
1.446_176.0552_RP,,C6 H9 N O5,Full match,No results,No results,-0.86,175.04792,176.0552,1.446,0,0,,,,,,,DDA for preferred ion,[M+H]+1
12.351_359.14873_RP,,C21 H18 N4 O2,Full match,No results,No results,-4.24,358.14146,359.14873,12.351,0,0,,,,,,,No MS2,[M+H]+1
12.934_281.117_RP,,C12 H17 N4 O2 P,Full match,No results,No results,2.9,280.10972,281.117,12.934,0,0,,,,,,,DDA for preferred ion,[M+H]+1
3.019_448.16583_RP,,C16 H25 N5 O10,Full match,No results,No results,-3.56,447.15855,448.16583,3.019,0,0,,,,,,,No MS2,[M+H]+1
0.944_103.00575_RP,,C2 H3 N2 O P,Full match,No results,No results,1.6,101.99846,103.00575,0.944,0,0,,,,,,,DDA for preferred ion,[M+H]+1
3.064_262.13958_RP,,C10 H19 N3 O5,Full match,No results,No results,-0.64,261.1323,262.13958,3.064,0,0,,,,,,,No MS2,[M+H]+1
7.485_157.04946_RP,,C7 H8 O4,Full match,No results,No results,-0.54,156.04217,157.04946,7.485,0,0,,,,,,,DDA for preferred ion,[M+H]+1
1.659_117.05447_RP,,C5 H8 O3,Full match,No results,No results,-1.27,116.0472,117.05447,1.659,0,0,,,,,,,DDA for preferred ion,[M+H]+1
6.052_255.08608_RP,,C12 H14 O6,Full match,No results,No results,-0.93,254.0788,255.08608,6.052,0,0,,,,,,,DDA for preferred ion,[M+H]+1
3.071_252.10761_RP,,C9 H17 N O7,Full match,No results,No results,-0.66,251.10034,252.10761,3.071,0,0,,,,,,,DDA for preferred ion,[M+H]+1
1.386_86.05997_RP,,C4 H7 N O,Full match,No results,No results,-0.81,85.05269,86.05997,1.386,0,0,,,,,,,No MS2,[M+H]+1
2.699_433.13368_RP,,C18 H24 O12,Full match,No results,No results,-0.87,432.1264,433.13368,2.699,0,0,,,,,,,No MS2,[M+H]+1
5.589_198.07593_RP,,C9 H11 N O4,Full match,No results,No results,-0.79,197.06865,198.07593,5.589,0,0,,,,,,,DDA for preferred ion,[M+H]+1
11.835_231.06505_RP,,C13 H10 O4,Full match,No results,No results,-0.6,230.05777,231.06505,11.835,0,0,,,,,,,DDA for preferred ion,[M+H]+1
9.994_275.0912_RP,,C15 H14 O5,Full match,No results,No results,-0.73,274.08392,275.0912,9.994,0,0,,,,,,,No MS2,[M+H]+1
4.456_259.12867_RP,,C11 H18 N2 O5,Full match,No results,No results,-0.69,258.12139,259.12867,4.456,0,0,,,,,,,DDA for preferred ion,[M+H]+1
2.972_253.07043_RP,,C12 H12 O6,Full match,No results,No results,-0.92,252.06316,253.07043,2.972,0,0,,,,,,,No MS2,[M+H]+1
3.102_342.13934_RP,,C12 H23 N O10,Full match,No results,No results,-0.4,341.13206,342.13934,3.102,0,0,,,,,,,No MS2,[M+H]+1
13.021_573.13889_RP,,C24 H29 O14 P,Full match,No results,No results,3.72,572.13162,573.13889,13.021,0,0,,,,,,,No MS2,[M+H]+1
9.503_223.11744_RP,,C9 H18 O6,Full match,No results,No results,-0.82,222.11016,223.11744,9.503,0,0,,,,,,,DDA for preferred ion,[M+H]+1
1.272_411.1461_RP,,,No results,No results,No results,,410.13883,411.1461,1.272,0,0,,,,,,,No MS2,[M+H]+1
11.874_358.12831_RP,,C19 H19 N O6,Full match,No results,No results,-0.56,357.12104,358.12831,11.874,0,0,,,,,,,DDA for preferred ion,[M+H]+1
2.161_233.11301_RP,,C9 H16 N2 O5,Full match,No results,No results,-0.82,232.10573,233.11301,2.161,0,0,,,,,,,DDA for preferred ion,[M+H]+1
4.001_256.08141_RP,,C11 H13 N O6,Full match,No results,No results,-0.6,255.07413,256.08141,4.001,0,0,,,,,,,No MS2,[M+H]+1
1.529_546.20265_RP,,C20 H35 N O16,Full match,No results,No results,-0.38,545.19538,546.20265,1.529,0,0,,,,,,,No MS2,[M+H]+1
14.703_255.06499_RP,,C15 H10 O4,Full match,No results,No results,-0.79,254.05771,255.06499,14.703,0,0,,,,,,,No MS2,[M+H]+1
0.946_68.98206_RP,,,No results,No results,No results,,67.97478,68.98206,0.946,0,0,,,,,,,DDA for preferred ion,[M+H]+1
1.346_190.07082_RP,,C7 H11 N O5,Full match,No results,No results,-0.95,189.06354,190.07082,1.346,0,0,,,,,,,No MS2,[M+H]+1
1.517_458.18648_RP,,C17 H31 N O13,Full match,No results,No results,-0.73,457.17921,458.18648,1.517,0,0,,,,,,,No MS2,[M+H]+1
5.528_342.1393_RP,,C12 H23 N O10,Full match,No results,No results,-0.52,341.13202,342.1393,5.528,0,0,,,,,,,No MS2,[M+H]+1
11.402_285.13307_RP,,C14 H20 O6,Full match,No results,No results,-0.72,284.12578,285.13307,11.402,0,0,,,,,,,DDA for preferred ion,[M+H]+1
6.634_664.22922_RP,,C20 H37 N7 O18,Full match,No results,No results,3.68,663.22194,664.22922,6.634,0,0,,,,,,,DDA for preferred ion,[M+H]+1
0.948_229.89283_RP,,,No results,No results,No results,,228.88555,229.89283,0.948,0,0,,,,,,,No MS2,[M+H]+1
9.166_243.08613_RP,,C11 H14 O6,Full match,No results,No results,-0.78,242.07885,243.08613,9.166,0,0,,,,,,,DDA for preferred ion,[M+H]+1
1.677_185.05555_RP,,C7 H8 N2 O4,Full match,No results,No results,-0.74,184.04827,185.05555,1.677,0,0,,,,,,,No MS2,[M+H]+1
1.287_173.09189_RP,,C7 H12 N2 O3,Full match,No results,No results,-1.02,172.08462,173.09189,1.287,0,0,,,,,,,DDA for preferred ion,[M+H]+1
9.705_345.13307_RP,,C20 H16 N4 O2,Full match,No results,No results,-4.44,344.1258,345.13307,9.705,0,0,,,,,,,No MS2,[M+H]+1
1.083_260.89718_RP,,,No results,No results,No results,,259.88991,260.89718,1.083,0,0,,,,,,,No MS2,[M+H]+1
11.868_371.07999_RP,,C17 H14 N4 O4 S,Full match,No results,No results,-2.34,370.07271,371.07999,11.868,0,0,,,,,,,DDA for preferred ion,[M+H]+1
14.703_254.08097_RP,,C15 H11 N O3,Full match,No results,No results,-0.77,253.0737,254.08097,14.703,0,0,,,,,,,No MS2,[M+H]+1
1.934_193.07052_RP,,C7 H12 O6,Full match,No results,No results,-0.75,192.06324,193.07052,1.934,0,0,,,,,,,DDA for preferred ion,[M+H]+1
8.447_425.1228_RP,,C24 H16 N4 O4,Full match,No results,No results,-3.84,424.11553,425.1228,8.447,0,0,,,,,,,No MS2,[M+H]+1
9.466_137.05959_RP,,C8 H8 O2,Full match,No results,No results,-0.89,136.05231,137.05959,9.466,0,0,,,,,,,No MS2,[M+H]+1
8.129_395.11229_RP,,C23 H14 N4 O3,Full match,No results,No results,-4,394.10501,395.11229,8.129,0,0,,,,,,,No MS2,[M+H]+1
2.187_314.14434_RP,,C11 H23 N O9,Full match,No results,No results,-0.7,313.13706,314.14434,2.187,0,0,,,,,,,DDA for preferred ion,[M+H]+1
12.868_317.04975_RP,,C7 H17 N4 O4 P S2,Full match,No results,No results,-1.28,316.04248,317.04975,12.868,0,0,,,,,,,DDA for preferred ion,[M+H]+1
3.537_440.15492_RP,,C20 H25 N O10,Full match,No results,No results,-0.47,439.14764,440.15492,3.537,0,0,,,,,,,No MS2,[M+H]+1
15.223_244.22691_RP,,C14 H29 N O2,Full match,No results,No results,-0.8,243.21963,244.22691,15.223,0,0,,,,,,,DDA for preferred ion,[M+H]+1
3.63_158.09232_RP,,C6 H11 N3 O2,Full match,No results,No results,-0.53,157.08504,158.09232,3.63,0,0,,,,,,,DDA for preferred ion,[M+H]+1
9.162_286.12833_RP,,C13 H16 O6,Full match,No results,No results,-0.67,268.09451,286.12833,9.162,0,0,,,,,,,No MS2,[M+NH4]+1
9.161_286.1283_RP,,C13 H19 N O6,Full match,No results,No results,-0.74,285.12103,286.1283,9.161,0,0,,,,,,,No MS2,[M+H]+1
3.198_292.15015_RP,,C11 H21 N3 O6,Full match,No results,No results,-0.55,291.14287,292.15015,3.198,0,0,,,,,,,No MS2,[M+H]+1
10.536_191.09128_RP,,C8 H14 O5,Full match,No results,No results,-0.72,190.08399,191.09128,10.536,0,0,,,,,,,DDA for preferred ion,[M+H]+1
1.075_802.79778_RP,,C28 H5 O17 P3 S3,Full match,No results,No results,0.41,801.7905,802.79778,1.075,0,0,,,,,,,DDA for preferred ion,[M+H]+1
9.703_363.14363_RP,,C20 H18 N4 O3,Full match,No results,No results,-4.23,362.13636,363.14363,9.703,0,0,,,,,,,No MS2,[M+H]+1
8.331_409.09146_RP,,C22 H16 O8,Full match,No results,No results,-0.83,408.08418,409.09146,8.331,0,0,,,,,,,No MS2,[M+H]+1
4.299_244.0814_RP,,C10 H13 N O6,Full match,No results,No results,-0.68,243.07412,244.0814,4.299,0,0,,,,,,,No MS2,[M+H]+1
13.854_704.23927_RP,,C30 H41 N O18,Full match,No results,No results,-0.52,703.232,704.23927,13.854,0,0,,,,,,,No MS2,[M+H]+1
9.969_273.02347_RP,,C7 H8 N6 O2 S2,Full match,No results,No results,4.35,272.0162,273.02347,9.969,0,0,,,,,,,DDA for preferred ion,[M+H]+1
1.082_750.78441_RP,,C8 H4 N10 O18 P2 S5,Full match,No results,No results,-1.66,749.77713,750.78441,1.082,0,0,,,,,,,DDA for preferred ion,[M+H]+1
10.309_253.16439_RP,,C11 H24 O6,Full match,No results,No results,-0.69,252.15712,253.16439,10.309,0,0,,,,,,,DDA for preferred ion,[M+H]+1
9.743_315.03401_RP,,C15 H11 N2 O2 P S,Full match,No results,No results,-3.65,314.02674,315.03401,9.743,0,0,,,,,,,DDA for preferred ion,[M+H]+1
3.177_85.02833_RP,,C4 H4 O2,Full match,No results,No results,-0.96,84.02105,85.02833,3.177,0,0,,,,,,,DDA for preferred ion,[M+H]+1
3.188_405.11769_RP,,C20 H20 O9,Full match,No results,No results,-0.78,404.11042,405.11769,3.188,0,0,,,,,,,No MS2,[M+H]+1
17.799_229.14328_RP,,C12 H20 O4,Full match,No results,No results,-0.78,228.13598,229.14328,17.799,0,0,,,,,,,No MS2,[M+H]+1
10.537_309.04467_RP,,C7 H12 N6 O4 S2,Full match,No results,No results,4.05,308.03739,309.04467,10.537,0,0,,,,,,,DDA for preferred ion,[M+H]+1
14.95_250.1185_RP,,C6 H16 N7 O2 P,Full match,No results,No results,3.68,249.11123,250.1185,14.95,0,0,,,,,,,No MS2,[M+H]+1
2.952_412.18112_RP,,C16 H29 N O11,Full match,No results,No results,-0.53,411.17384,412.18112,2.952,0,0,,,,,,,No MS2,[M+H]+1
4.282_268.1039_RP,,C10 H13 N5 O4,Full match,No results,No results,-0.51,267.09662,268.1039,4.282,0,0,,,,,,,No MS2,[M+H]+1
6.385_564.21323_RP,,C20 H34 O17,Full match,No results,No results,-0.39,546.17938,564.21323,6.385,0,0,,,,,,,No MS2,[M+NH4]+1
1.719_176.0916_RP,,C7 H13 N O4,Full match,No results,No results,-0.77,175.08432,176.0916,1.719,0,0,,,,,,,No MS2,[M+H]+1
13.881_205.08575_RP,,C12 H12 O3,Full match,No results,No results,-0.81,204.07848,205.08575,13.881,0,0,,,,,,,No MS2,[M+H]+1
9.995_328.13888_RP,,C15 H18 O7,Full match,No results,No results,-0.63,310.10506,328.13888,9.995,0,0,,,,,,,No MS2,[M+NH4]+1
1.889_274.092_RP,,C11 H15 N O7,Full match,No results,No results,-0.47,273.08472,274.092,1.889,0,0,,,,,,,No MS2,[M+H]+1
14.853_178.0497_RP,,C9 H7 N O3,Full match,No results,No results,-0.96,177.04242,178.0497,14.853,0,0,,,,,,,No MS2,[M+H]+1
7.118_289.13921_RP,,C12 H20 N2 O6,Full match,No results,No results,-0.7,288.13193,289.13921,7.118,0,0,,,,,,,No MS2,[M+H]+1
6.238_426.19674_RP,,C17 H31 N O11,Full match,No results,No results,-0.58,425.18947,426.19674,6.238,0,0,,,,,,,No MS2,[M+H]+1
10.23_399.10719_RP,,C22 H14 N4 O4,Full match,No results,No results,-4,398.09991,399.10719,10.23,0,0,,,,,,,No MS2,[M+H]+1
8.757_221.10315_RP,,C10 H12 N4 O2,Full match,No results,No results,-0.68,220.09588,221.10315,8.757,0,0,,,,,,,No MS2,[M+H]+1
3.149_205.07049_RP,,C8 H12 O6,Full match,No results,No results,-0.85,204.06321,205.07049,3.149,0,0,,,,,,,DDA for preferred ion,[M+H]+1
1.404_175.07119_RP,,C6 H10 N2 O4,Full match,No results,No results,-0.82,174.06391,175.07119,1.404,0,0,,,,,,,DDA for preferred ion,[M+H]+1
1.244_208.0813_RP,,C7 H13 N O6,Full match,No results,No results,-1.28,207.07402,208.0813,1.244,0,0,,,,,,,DDA for preferred ion,[M+H]+1
2.921_572.19714_RP,,C26 H29 N5 O10,Full match,No results,No results,-2.77,571.18986,572.19714,2.921,0,0,,,,,,,No MS2,[M+H]+1
9.027_287.05482_RP,,C9 H11 N4 O5 P,Full match,No results,No results,2.91,286.04754,287.05482,9.027,0,0,,,,,,,No MS2,[M+H]+1
16.925_315.08616_RP,,C11 H15 N4 O5 P,Full match,No results,No results,2.78,314.07888,315.08616,16.925,0,0,,,,,,,DDA for preferred ion,[M+H]+1
10.061_486.18152_RP,,C18 H31 N O14,Full match,No results,No results,-0.43,485.17424,486.18152,10.061,0,0,,,,,,,No MS2,[M+H]+1
1.53_162.11232_RP,,C7 H15 N O3,Full match,No results,No results,-0.94,161.10504,162.11232,1.53,0,0,,,,,,,No MS2,[M+H]+1
3.027_387.1071_RP,,C24 H20 O P2,Full match,No results,No results,2.3,386.09983,387.1071,3.027,0,0,,,,,,,No MS2,[M+H]+1
11.312_307.06536_RP,,C8 H14 N6 O3 S2,Full match,No results,No results,3.94,306.05808,307.06536,11.312,0,0,,,,,,,DDA for preferred ion,[M+H]+1
1.492_147.06505_RP,,C6 H10 O4,Full match,No results,No results,-0.94,146.05777,147.06505,1.492,0,0,,,,,,,DDA for preferred ion,[M+H]+1
9.373_363.14362_RP,,C20 H18 N4 O3,Full match,No results,No results,-4.28,362.13634,363.14362,9.373,0,0,,,,,,,No MS2,[M+H]+1
6.917_139.07524_RP,,C8 H10 O2,Full match,No results,No results,-0.83,138.06797,139.07524,6.917,0,0,,,,,,,DDA for preferred ion,[M+H]+1
1.533_102.09121_RP,,C5 H11 N O,Full match,No results,No results,-1.3,101.08393,102.09121,1.533,0,0,,,,,,,No MS2,[M+H]+1
3.953_285.04465_RP,,C13 H16 O S3,Full match,No results,No results,3.68,284.03737,285.04465,3.953,0,0,,,,,,,No MS2,[M+H]+1
1.268_161.09192_RP,,C6 H9 N O3,Full match,No results,No results,-1.03,143.0581,161.09192,1.268,0,0,,,,,,,DDA for preferred ion,[M+NH4]+1
1.268_161.0919_RP,,C6 H12 N2 O3,Full match,No results,No results,-1.04,160.08463,161.0919,1.268,0,0,,,,,,,DDA for preferred ion,[M+H]+1
2.494_282.11818_RP,,C10 H19 N O8,Full match,No results,No results,-0.59,281.1109,282.11818,2.494,0,0,,,,,,,DDA for preferred ion,[M+H]+1
1.528_217.11807_RP,,C9 H16 N2 O4,Full match,No results,No results,-1,216.11079,217.11807,1.528,0,0,,,,,,,DDA for preferred ion,[M+H]+1
1.524_425.17636_RP,,C16 H28 N2 O11,Full match,No results,No results,-0.54,424.16908,425.17636,1.524,0,0,,,,,,,No MS2,[M+H]+1
3.398_171.11268_RP,,C8 H14 N2 O2,Full match,No results,No results,-0.72,170.10541,171.11268,3.398,0,0,,,,,,,DDA for preferred ion,[M+H]+1
11.234_163.07527_RP,,C10 H10 O2,Full match,No results,No results,-0.53,162.06799,163.07527,11.234,0,0,,,,,,,DDA for preferred ion,[M+H]+1
1.07_786.8238_RP,,C25 H9 O18 P3 S3,Full match,No results,No results,0.18,785.81653,786.8238,1.07,0,0,,,,,,,DDA for preferred ion,[M+H]+1
9.809_272.18545_RP,,C14 H25 N O4,Full match,No results,No results,-0.68,271.17817,272.18545,9.809,0,0,,,,,,,DDA for preferred ion,[M+H]+1
8.889_170.08109_RP,,C8 H11 N O3,Full match,No results,No results,-0.45,169.07382,170.08109,8.889,0,0,,,,,,,DDA for preferred ion,[M+H]+1
10.893_123.04392_RP,,C7 H6 O2,Full match,No results,No results,-1.13,122.03664,123.04392,10.893,0,0,,,,,,,No MS2,[M+H]+1
1.326_229.07044_RP,,C5 H9 N8 O P,Full match,No results,No results,-2.33,228.06316,229.07044,1.326,0,0,,,,,,,DDA for preferred ion,[M+H]+1
8.107_218.05586_RP,,C10 H7 N3 O3,Full match,No results,No results,-0.74,217.04858,218.05586,8.107,0,0,,,,,,,No MS2,[M+H]+1
9.62_137.0596_RP,,C8 H8 O2,Full match,No results,No results,-0.75,136.05233,137.0596,9.62,0,0,,,,,,,No MS2,[M+H]+1
8.195_330.15452_RP,,C15 H20 O7,Full match,No results,No results,-0.63,312.12071,330.15452,8.195,0,0,,,,,,,No MS2,[M+NH4]+1
8.19_330.15455_RP,,C15 H23 N O7,Full match,No results,No results,-0.53,329.14728,330.15455,8.19,0,0,,,,,,,No MS2,[M+H]+1
1.131_86.05996_RP,,C4 H7 N O,Full match,No results,No results,-1.28,85.05266,86.05996,1.131,0,0,,,,,,,DDA for preferred ion,[M+H]+1
1.132_86.05995_RP,,C4 H4 O,Full match,No results,No results,-1.31,68.02613,86.05995,1.132,0,0,,,,,,,DDA for preferred ion,[M+NH4]+1
2.785_288.15523_RP,,C12 H21 N3 O5,Full match,No results,No results,-0.58,287.14795,288.15523,2.785,0,0,,,,,,,No MS2,[M+H]+1
0.947_102.00903_RP,,,No results,No results,No results,,101.00175,102.00903,0.947,0,0,,,,,,,DDA for preferred ion,[M+H]+1
10.022_355.10223_RP,,C12 H24 N2 O4 P2 S,Full match,No results,No results,4.95,354.09495,355.10223,10.022,0,0,,,,,,,No MS2,[M+H]+1
2.475_150.05822_RP,,C5 H8 O2 S,Full match,No results,No results,-0.81,132.02439,150.05822,2.475,0,0,,,,,,,DDA for preferred ion,[M+NH4]+1
2.475_150.05822_RP,,C5 H11 N O2 S,Full match,No results,No results,-0.68,149.05095,150.05822,2.475,0,0,,,,,,,DDA for preferred ion,[M+H]+1
1.933_179.05488_RP,,C6 H10 O6,Full match,No results,No results,-0.73,178.04761,179.05488,1.933,0,0,,,,,,,DDA for preferred ion,[M+H]+1
1.812_319.14983_RP,,C14 H18 N6 O3,Full match,No results,No results,-4.66,318.14256,319.14983,1.812,0,0,,,,,,,No MS2,[M+H]+1
8.823_157.08581_RP,,C8 H12 O3,Full match,No results,No results,-0.79,156.07852,157.08581,8.823,0,0,,,,,,,DDA for preferred ion,[M+H]+1
6.689_213.13439_RP,,C9 H16 N4 O2,Full match,No results,No results,-0.97,212.12712,213.13439,6.689,0,0,,,,,,,DDA for preferred ion,[M+H]+1
1.087_342.86043_RP,,C2 H Cl N2 O10 P2 S,Full match,No results,No results,4.65,341.85315,342.86043,1.087,0,0,,,,,,,DDA for preferred ion,[M+H]+1
3.627_245.11296_RP,,C10 H16 N2 O5,Full match,No results,No results,-0.96,244.10569,245.11296,3.627,0,0,,,,,,,No MS2,[M+H]+1
2.082_173.09195_RP,,C7 H12 N2 O3,Full match,No results,No results,-0.69,172.08467,173.09195,2.082,0,0,,,,,,,DDA for preferred ion,[M+H]+1
9.742_189.05445_RP,,C11 H8 O3,Full match,No results,No results,-0.89,188.04718,189.05445,9.742,0,0,,,,,,,No MS2,[M+H]+1
1.195_445.82599_RP,,,No results,No results,No results,,444.81871,445.82599,1.195,0,0,,,,,,,DDA for preferred ion,[M+H]+1
2.884_235.05988_RP,,C12 H10 O5,Full match,No results,No results,-0.92,234.05261,235.05988,2.884,0,0,,,,,,,No MS2,[M+H]+1
10.317_275.09123_RP,,C15 H14 O5,Full match,No results,No results,-0.59,274.08396,275.09123,10.317,0,0,,,,,,,DDA for preferred ion,[M+H]+1
9.87_185.08067_RP,,C9 H12 O4,Full match,No results,No results,-0.88,184.0734,185.08067,9.87,0,0,,,,,,,No MS2,[M+H]+1
11.863_470.29699_RP,,C24 H46 N3 P3,Full match,No results,No results,-1.59,469.28971,470.29699,11.863,0,0,,,,,,,No MS2,[M+H]+1
10.773_219.06503_RP,,C12 H10 O4,Full match,No results,No results,-0.7,218.05776,219.06503,10.773,0,0,,,,,,,DDA for preferred ion,[M+H]+1
1.532_160.0967_RP,,C7 H13 N O3,Full match,No results,No results,-0.78,159.08942,160.0967,1.532,0,0,,,,,,,DDA for preferred ion,[M+H]+1
2.358_190.9636_RP,,C5 H2 O6 S,Full match,No results,No results,-4.67,189.95632,190.9636,2.358,0,0,,,,,,,DDA for preferred ion,[M+H]+1
4.881_255.08612_RP,,C12 H14 O6,Full match,No results,No results,-0.77,254.07884,255.08612,4.881,0,0,,,,,,,No MS2,[M+H]+1
0.956_604.79087_RP,,C10 H5 O18 P S5,Full match,No results,No results,3.13,603.78359,604.79087,0.956,0,0,,,,,,,No MS2,[M+H]+1
